microsample	richness	neutral	phylogenetic	section	type	batch	cryosection	buffer	Xcoord	Ycoord	size	collection_method	collection	collection_attempts	cycles	animal	protocol	adapter	type_binomial	fastp_total_before_filtering.total_reads	fastp_total_after_filtering.total_reads	fastp_total_low_quality_reads	fastp_total_adapter_trimmed_reads	fastp_total_total_polyx_trimmed_reads	fastp_total_polyx_trimmed_reads.A	fastp_total_polyx_trimmed_reads.T	fastp_total_polyx_trimmed_reads.C	fastp_total_polyx_trimmed_reads.G	fastp_total_before_filtering.total_bases	fastp_total_after_filtering.total_bases	fastp_total_adapter_trimmed_bases	fastp_total_total_polyx_trimmed_bases	fastp_total_polyx_trimmed_bases.A	fastp_total_polyx_trimmed_bases.T	fastp_total_polyx_trimmed_bases.C	fastp_total_polyx_trimmed_bases.G	fastp_avg_before_filtering.gc_content	fastp_avg_after_filtering.gc_content	fastp_avg_duplication.rate	raw_sequences_chicken	raw_sequences_human	raw_sequences_pig	reads_mapped_chicken	reads_mapped_human	reads_mapped_pig	reads_unmapped_chicken	reads_unmapped_human	reads_unmapped_pig	raw_sequences_bacteria	reads_mapped_bacteria	reads_unmapped_bacteria	mapbac_counts_unfilt	mapbac_counts_filt	sgm_microbial_fraction	sgm_average_bacterial_archaeal_genome_size	np_Redundancy	np_Coverage	np_Diversity	kr_Eukaryota	kr_Bacteria	kr_Archaea	kr_Viruses	kr_total	kr_Bacteria_pct	genome_count_filtering30	seq_yield	seq_yield_filtered	low_quality_pct	adapter_contamination_pct	mapping_host_pct	mapping_human_pct	mapping_pig_pct	seq_yield_bacteria	mapping_bacteria_total_pct	mapping_bacteria_filtered_pct	mapping_reference_pct	bacteria_retained_pct
M300033	2	1.9999959303121624	1.4229226663527876	Caecum	NegativeCollection	MSEB0001	A001aI121Z	B01	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	16	A001a	BEST_v24	Custom_IDT8I	negative	24499072	6237128	353108	17556123	120437	92260	20151	1415	6611	3674860800	896033607	1209001058	2208748	1784328	236853	19570	167997	0.657762	0.42608	0.7725	6237128	1389370	1385044	4819758	4155	717	1417370	1385215	1384327	1384198	534406	849792	534406	62034	0.12269999999999999	2582942	0.7893000000000001	0.8055	16.846	2275973	249452	780	10636	2536841	0.09833174408644452	retained	24499072	6237128	0.7454137038333534	0.3289923411520785	0.19673226806305152	1.6959826070146657e-4	2.9266414662563544e-5	1384198	0.021813316030909254	0.08568142260348031	0.38607626943544204	0.11608028352975079
M300034	36	27.85759698901091	4.325656157629905	Caecum	Positive	MSEB0001	A001aI121B	B02	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	10	A001a	BEST_v24	Custom_IDT8I	positive	14311210	13467188	311322	3709371	92953	58302	26355	3396	4900	2146681500	1914543906	139689225	2127760	1619856	308237	50222	149445	0.456811	0.447171	0.119732	13467188	7420438	7419784	5985632	448	267	7481556	7419990	7419517	7419322	2895838	4523484	2895838	1947008	0.3425	2509381	0.6521000000000001	0.6765000000000001	18.9604	3232355	1371679	3364	61429	4668827	0.29379520808974074	retained	14311210	13467188	0.058976285024117454	0.06507217069695714	0.41824779316354105	3.1304131516482536e-5	1.8656703381475083e-5	7419322	0.20234753036256192	0.21502915085168486	0.39031032754744976	0.6723470028364846
M300035	4	3.8707986588183765	1.714767079295004	Caecum	NegativeCollection	MSEB0001	A001aI121Z	B03	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	18	A001a	BEST_v24	Custom_IDT8I	negative	20637956	4420616	555640	15350526	177360	150744	16207	3624	6785	3095693400	625697777	1051000635	4368950	3876758	173574	71813	246805	0.678544	0.471956	0.730955	4420616	3312836	3310958	1095486	1788	1498	3325130	3311048	3309460	3309060	1406271	1902789	1406271	278243	0.52	2468539	0.9648	0.9678	16.5841	727532	607236	1444	29038	1365250	0.444780076908991	retained	20637956	4420616	0.7858016559391832	0.3395041107753113	0.05308112877069803	8.663648667532773e-5	7.258470751657771e-5	3309060	0.0681400328598433	0.31811652493679615	0.4249759750503164	0.1978587341984582
M300036	22	18.80202847201114	3.7504996239830106	Caecum	Positive	MSEB0001	A001aI121B	B04	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	12	A001a	BEST_v24	Custom_IDT8I	positive	16168872	14024362	1146626	3146074	264365	202234	40063	7348	14720	2425330800	2027720596	121954627	9257756	7986442	509588	125582	636144	0.455163	0.435546	0.174628	14024362	4369694	4368438	9497618	850	715	4526744	4368844	4367723	4367106	1715820	2651286	1715820	1002059	0.19870000000000002	2536451	0.6287	0.6542999999999999	18.665	4652013	795780	2086	37921	5487800	0.14500892889682568	retained	16168872	14024362	0.13263201044575032	0.050283708515143584	0.5874013969558297	5.257014836903898e-5	4.422077186336808e-5	4367106	0.10611871997007584	0.12234567248050214	0.39289634829106507	0.5840117261717429
M300037	41	29.484540853914428	4.283020342955332	Caecum	Positive	MSEB0001	A001aI121B	B09	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	13	A001a	BEST_v24	Custom_IDT8I	positive	18454292	15936262	1405948	4588518	248590	187255	28696	12662	19977	2768143800	2263257056	175749147	8667422	7306974	351325	223116	786007	0.493462	0.478881	0.177839	15936262	12960780	12960132	2825945	396	1466	13110317	12960384	12958666	12957262	4709193	8248069	4709193	3396515	0.5418999999999999	2467300	0.7914	0.8075	18.7758	2691436	2159751	5461	117756	4974404	0.43417281748728087	retained	18454292	15936262	0.1364468493291425	0.0634898905902215	0.15313212774567564	2.14584227885849e-5	7.943951466683198e-5	12957262	0.2551814504723346	0.29550173058148765	0.3634404398089658	0.7212520276828748
M300038	35	22.970228226078767	3.7850611885179384	Caecum	Positive	MSEB0001	A001aI121B	B11	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	7	A001a	BEST_v24	Custom_IDT8I	positive	10255826	10021784	86996	2202304	35979	18053	12752	2958	2216	1538373900	1441810493	71800973	570306	356679	147648	36620	29359	0.502745	0.50057	0.0989664	10021784	5802418	5801956	4175450	336	150	5846334	5802082	5801806	5801736	2601106	3200630	2601106	1838550	0.41759999999999997	2637400	0.6377	0.6628000000000001	18.8072	2139211	1141775	3332	48696	3333014	0.34256531775744115	retained	10255826	10021784	0.022820394963799114	0.046673291194032865	0.4071295671357919	3.276186627971262e-5	1.4625833160585993e-5	5801736	0.2536222825933279	0.2595452067216775	0.4483323612105066	0.70683393910129
M300039	26	16.912980840109906	3.8403801410179716	Caecum	NegativeCollection	MSEB0001	A001aI121Z	B12	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	12	A001a	BEST_v24	Custom_IDT8I	negative	21576158	20497172	190310	3324051	114114	59515	45345	4746	4508	3236423700	3004020620	131136063	1711154	1049080	540954	55063	66057	0.460845	0.448995	0.183209	20497172	4152740	4150718	16252535	1561	3267	4244637	4151179	4147451	4146944	1868137	2278807	1868137	1221144	0.1396	2606816	0.6557	0.6799	18.4221	7557539	782863	2439	32456	8375297	0.09347286430558821	retained	21576158	20497172	0.05000825448163663	0.040518818039801154	0.7532636255259162	7.234837638841911e-5	1.5141713367134224e-4	4146944	0.08658339450424862	0.09114120718702072	0.450485224782394	0.6536694043316952
M300040	0	1	0	Caecum	Positive	MSEB0001	A001aI121B	B13	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	7	A001a	BEST_v24	Custom_IDT8I	positive	10292538	10059088	86768	1609602	60335	30257	24062	3054	2962	1543880700	1465604970	53144763	874327	509184	289578	35960	39605	0.442813	0.438786	0.108675	10059088	289990	288764	9698980	895	299	360108	289095	288465	288316	57558	230758	57558	0	0.0108	2805313	0.4709999999999999	0.5025	16.5243	4425212	37865	441	2129	4465647	0.008479174462289563	excluded	10292538	10059088	0.0226814805055857	0.03442284303443913	0.9423312306449585	8.69562006960771e-5	2.905017207611961e-5	288316	0.0055922067035360954	0.005721989906043172	0.19963512257384258	0
M300041	24	19.67279789226389	3.974534451531984	Caecum	Positive	MSEB0001	A001aI121C	B01	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	9	A001a	BEST_v24	Custom_IDT8I	positive	13876428	12816530	380558	3313879	125732	85669	31032	3657	5374	2081464200	1834459654	131299627	3642820	3036755	373738	52762	179565	0.447898	0.436088	0.121193	12816530	4930992	4929924	7750818	797	322	5065712	4930195	4929602	4929364	1862113	3067251	1862113	1129079	0.2357	2462078	0.5948	0.622	18.8615	3927993	931060	2269	39598	4900920	0.1899765758265795	retained	13876428	12816530	0.07638118397616447	0.06308041569967911	0.558560027119371	5.743553023876173e-5	2.320481899232281e-5	4929364	0.13419253139208448	0.14528994977579734	0.3777592809133186	0.6063429018539691
M300042	27	22.44394333331167	4.1046921470978415	Caecum	Positive	MSEB0001	A001aI121C	B02	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	8	A001a	BEST_v24	Custom_IDT8I	positive	12021994	11359730	290228	2369736	96967	63546	26335	2992	4094	1803299100	1637385274	88943224	2471294	1975334	317049	42772	136139	0.447595	0.439394	0.111935	11359730	4439390	4438694	6854074	494	205	4505656	4438896	4438489	4438326	1740974	2697352	1740974	1064379	0.24789999999999998	2550551	0.568	0.5963	18.9135	3412244	823086	2152	36247	4273729	0.19259199635727955	retained	12021994	11359730	0.055087700093678305	0.04932250229593083	0.5701278839433791	4.109135306505726e-5	1.7052079713232263e-5	4438326	0.14481574354470647	0.15325839610624548	0.3922591535637535	0.6113698423985654
M300043	41	29.39929874157531	4.564160359497444	Caecum	Positive	MSEB0001	A001aI121C	B03	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	13	A001a	BEST_v24	Custom_IDT8I	positive	12910752	11100712	1068404	2763810	184921	135891	23753	9766	15511	1936612800	1591228952	105406064	5970581	4902690	298083	177470	592338	0.481932	0.464807	0.135065	11100712	7658554	7657838	3295255	454	989	7805457	7658100	7656849	7655934	2865525	4790409	2865525	2003337	0.46520000000000006	2469313	0.6663	0.6899	19.0033	2141770	1424087	3257	76413	3645527	0.39063954265048645	retained	12910752	11100712	0.14019632628680342	0.0544280529386153	0.2552333899682993	3.516448925670635e-5	7.660281910767087e-5	7655934	0.22194872924520587	0.25813884730997433	0.3742881012297128	0.699116915748423
M300044	10	8.790717038538176	3.2617805768261623	Caecum	NegativeCollection	MSEB0001	A001aI121Z	B04	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	17	A001a	BEST_v24	Custom_IDT8I	negative	15527238	11841336	1349686	4595560	280720	220519	34085	9457	16659	2329085700	1691085610	217304884	10110307	8771939	436676	177512	724180	0.493692	0.448543	0.42136	11841336	4586672	4585150	7152162	1195	1309	4689174	4585477	4583841	4583094	1902496	2680598	1902496	776871	0.22519999999999998	2557663	0.8956000000000001	0.9041	17.4008	3567364	827816	2216	39330	4436726	0.18658262872217035	retained	15527238	11841336	0.23738297822188337	0.09330051015297548	0.46062036274577617	7.696153044089361e-5	8.430346723609183e-5	4583094	0.12252636302734587	0.1606656546187018	0.41511171274252723	0.4083430398802415
M300045	33	24.574353483280884	4.515843339387162	Caecum	Positive	MSEB0001	A001aI121C	B09	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	12	A001a	BEST_v24	Custom_IDT8I	positive	14600750	12461698	1266652	3171467	245502	186546	30878	10945	17133	2190112500	1782363755	121310547	8600907	7311659	396164	203047	690037	0.478731	0.462573	0.126216	12461698	6957348	6956432	5234363	591	914	7227335	6956757	6955518	6954674	2438222	4516452	2438222	1632152	0.3372	2460923	0.6506000000000001	0.675	18.9754	2951932	1386653	3189	64836	4406610	0.31467568039831073	retained	14600750	12461698	0.1465028851257641	0.05539009845384655	0.35849959762340977	4.047737273770183e-5	6.259952399705495e-5	6954674	0.16699292844545657	0.19565728522710146	0.3505875329310907	0.6694025400476249
M300046	27	19.091299086447798	4.104148782618783	Caecum	Positive	MSEB0001	A001aI121C	B11	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	8	A001a	BEST_v24	Custom_IDT8I	positive	12097248	11768732	93624	2660982	48377	24786	17138	3472	2981	1814587200	1689847976	92304204	812134	528749	203816	41801	37768	0.487799	0.484375	0.111658	11768732	4566360	4565430	7144096	672	236	4624636	4565688	4565194	4565100	2057605	2507495	2057605	1336182	0.259	2598415	0.5982	0.6252	18.7932	3461662	875404	2569	38046	4377681	0.19996980136286768	retained	12097248	11768732	0.027156259010313752	0.050867880033541514	0.5905554717899476	5.554982422448478e-5	1.950856922169406e-5	4565100	0.17008868463306695	0.17483659242134156	0.4507250662636087	0.6493870300665093
M300047	22	16.990633791927745	4.255108741624478	Caecum	Positive	MSEB0001	A001aI121C	B12	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	8	A001a	BEST_v24	Custom_IDT8I	positive	10766638	10404834	120956	2669574	44611	22818	14506	3848	3439	1614995700	1486461568	90962180	758768	480389	173110	48857	56412	0.491424	0.487365	0.108113	10404834	3402036	3400940	6937282	847	294	3467552	3401189	3400646	3400504	1499573	1900931	1499573	904874	0.2165	2630219	0.5338	0.5634	18.8091	3341847	643200	1989	28281	4015317	0.1601866054411146	retained	10766638	10404834	0.033604176159725996	0.05632348123279833	0.6443313130802764	7.86689401092523e-5	2.730657425279832e-5	3400504	0.13927959684350863	0.144122722188552	0.44098551273575914	0.6034211072085187
M300048	0	1	0	Caecum	NegativeCollection	MSEB0001	A001aI121Z	B13	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	15	A001a	BEST_v24	Custom_IDT8I	negative	23460530	10601474	161076	13805882	105246	67257	31979	2153	3857	3519079500	1535696580	912152304	1605941	1122001	399839	24111	59990	0.59587	0.422957	0.627443	10601474	4735486	183220	5833017	4540382	5195	4768457	195104	178025	177456	11205	166251	11205	0	0.0028000000000000004	3266044	0.7151	0.736	14.2212	4542214	22787	254	1190	4566445	0.004990096234598249	excluded	23460530	10601474	0.5481144714121974	0.2592019600580209	0.2486310837819947	0.1935327974261451	2.2143574761524995e-4	177456	4.776106933645574e-4	0.001056928498810637	0.06314241276710847	0
M300049	31	24.609617797958983	4.206837097506797	Caecum	Positive	MSEB0001	A001aI121C	B01	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	9	A001a	BEST_v32	Custom_IDT8I	positive	13921958	12727482	268556	4280396	91003	57016	26158	3472	4357	2088293700	1793060954	179390214	2134161	1656744	307025	49863	120529	0.46266	0.448175	0.136588	12727482	6746236	6745204	5897751	854	210	6829731	6745382	6744994	6744834	2716174	4028660	2716174	1781134	0.2929	2542747	0.643	0.6679	18.9402	3176744	1217599	3079	54171	4451593	0.27351983885319253	retained	13921958	12727482	0.08579798904723028	0.08590277028561644	0.4236294205168555	6.1341946298071e-5	1.5084085155263361e-5	6744834	0.19509999958339194	0.213410162355759	0.40270435121160875	0.6557510674942032
M300050	10	9.472334845890812	3.8516437488623674	Caecum	NegativeCollection	MSEB0001	A001aI121Z	B02	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	14	A001a	BEST_v32	Custom_IDT8I	negative	28499640	8026408	320468	20111178	124346	92814	23818	1710	6004	4274946000	1153306191	1379852906	2207507	1771554	277526	22428	135999	0.651502	0.430671	0.732393	8026408	2194826	2192866	5800411	1776	1372	2225997	2193050	2191494	2191368	858259	1333109	858259	281124	0.1432	2553442	0.6642	0.6879	17.833	2756648	392213	1152	16966	3166979	0.1238445218613701	retained	28499640	8026408	0.7183680916671228	0.32277668676984456	0.20352576383420984	6.231657663044164e-5	4.814095897351686e-5	2191368	0.030114731273798545	0.10692940104714338	0.3916544368631832	0.32755147338973434
M300051	0	1	0	Caecum	NegativeCollection	MSEB0001	A001aI121Z	B03	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	17	A001a	BEST_v32	Custom_IDT8I	negative	36204794	1464468	385410	32148912	128370	105608	14378	745	7639	5430719100	202295863	2283498237	2153946	1832584	144724	14568	162070	0.728716	0.462381	0.881393	1464468	702916	702304	756249	587	1388	708219	702329	700916	700846	304210	396636	304210	0	0.2822	2657811	0.8656	0.8764	15.7719	381387	123812	346	5699	511244	0.24217790331035668	excluded	36204794	1464468	0.9595504396461971	0.4204780609993251	0.020888090124197366	1.6213322467737285e-5	3.833746437005e-5	700846	0.008402478412113048	0.207727311214721	0.4340611204173242	0
M300052	25	20.208537845018306	4.116048888144835	Caecum	Positive	MSEB0001	A001aI121C	B04	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	12	A001a	BEST_v32	Custom_IDT8I	positive	10513540	9015288	540878	3249205	110447	78224	19052	5029	8142	1577031000	1269521093	141477404	3337990	2720442	232401	90556	294591	0.485214	0.46267200000000003	0.135771	9015288	5099672	5099174	3832700	344	414	5182588	5099328	5098760	5098414	2048513	3049901	2048513	1270374	0.34159999999999996	2596024	0.5975	0.6245	18.907	2079583	959768	2478	43629	3085458	0.3110617613333256	retained	10513540	9015288	0.14250690062528892	0.08971123839670875	0.36454895306433416	3.2719711914350445e-5	3.9377792827154316e-5	5098414	0.19484521864186563	0.22722657334962565	0.40179416579351934	0.6201444657661436
M300053	18	15.132947680354176	3.550120975303125	Caecum	Positive	MSEB0001	A001aI121C	B09	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	12	A001a	BEST_v32	Custom_IDT8I	positive	17450986	15599380	1066546	3553377	288769	223025	45836	7091	12817	2617647900	2241957733	134174539	10700528	9446170	581850	123382	549126	0.447488	0.434793	0.157285	15599380	3433812	3432256	11919292	1131	538	3680088	3432681	3431718	3431322	1242544	2188778	1242544	662717	0.1276	2510357	0.5862	0.6137	18.5879	5696982	652162	1880	30143	6381167	0.10220105507346854	retained	17450986	15599380	0.10610323107244485	0.05125767258461308	0.6830153895029197	6.481009153293688e-5	3.082920357623346e-5	3431322	0.07120193666993946	0.07965342212318695	0.36211815737491265	0.5333549556393978
M300054	42	27.931732204402994	4.09429782567637	Caecum	NegativeCollection	MSEB0001	A001aI121Z	B11	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	14	A001a	BEST_v32	Custom_IDT8I	negative	18523602	16933690	165464	3425772	81010	45203	29228	3430	3149	2778540300	2479254862	156699598	1376988	943500	340779	40141	52568	0.492384	0.472122	0.260716	16933690	8724322	8722376	8162315	1683	11109	8771375	8722639	8711267	8710164	3941586	4768578	3941586	2938230	0.39520000000000005	2591986	0.7774	0.7943000000000001	18.5944	4111197	1669741	4203	80718	5865859	0.28465413164551007	retained	18523602	16933690	0.08583168651539803	0.056396374024159375	0.4406440496832096	9.085705901044516e-5	5.997213716857013e-4	8710164	0.21278723220246257	0.23276592402482862	0.45252718548123777	0.7454435853993798
M300055	32	23.725154288926397	4.344566155637265	Caecum	Positive	MSEB0001	A001aI122A	B12	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	8	A001a	BEST_v32	Custom_IDT8I	positive	16779448	16203494	201718	3429871	67099	34427	21594	5725	5353	2516917200	2341118973	114699752	1135100	716771	253325	74199	90805	0.489614	0.484617	0.127127	16203494	5421578	5419968	10699460	1211	484	5504034	5420367	5419484	5419294	2472159	2947135	2472159	1710124	0.2427	2593603	0.6397999999999999	0.6648	18.7764	5165297	1048371	2673	43718	6260059	0.16746982736105204	retained	16779448	16203494	0.034324967066854645	0.04557152376724987	0.6376526808271643	7.217162328581966e-5	2.8844810627858557e-5	5419294	0.14733255825817393	0.15256950136803826	0.4561773175620293	0.6917532407907421
M300056	0	1	0	Caecum	NegativeCollection	MSEB0001	A001aI122Z	B13	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	15	A001a	BEST_v32	Custom_IDT8I	negative	34814884	215236	260012	32469493	89244	74718	10402	103	4021	5222232600	29628619	2319796145	1179441	998258	99870	1950	79363	0.747361	0.517943	0.818123	215236	119134	118374	95699	741	7161	119537	118393	111213	110634	42124	68510	42124	0	0.20829999999999999	2683198	0.5453	0.5745	15.3918	53243	23156	58	764	77221	0.2998666165939317	excluded	34814884	215236	0.9938177016473759	0.4442154003251406	0.002748795601329592	2.1284000256901618e-5	2.0568788912236503e-4	110634	0.0012099422764125826	0.19571075470646174	0.3807509445559231	0
M300057	19	17.10286106736387	4.0177111487031265	Caecum	Positive	MSEB0001	A001aI122A	B01	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	10	A001a	BEST_v32	Custom_IDT8I	positive	10021600	9458236	150292	2122878	70883	42128	24029	2099	2627	1503240000	1364086000	81862195	1448397	1070541	290575	27234	60047	0.439319	0.428035	0.10673	9458236	2313828	2312902	7095311	706	175	2362925	2313122	2312727	2312626	887776	1424850	887776	474696	0.1517	2455510	0.45039999999999997	0.48229999999999995	18.8777	3384721	415826	1214	18448	3820209	0.10884901846993188	retained	10021600	9458236	0.056214975652590406	0.0544571691812352	0.7080018160772731	7.044783268140816e-5	1.7462281472020435e-5	2312626	0.08858625369202522	0.09386274565362929	0.3838822187418113	0.5347024474642252
M300058	44	30.814062431915126	4.591976830780408	Caecum	Positive	MSEB0001	A001aI122A	B02	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	12	A001a	BEST_v32	Custom_IDT8I	positive	16481720	13923130	233952	4200120	78764	47687	23930	3290	3857	2472258000	2026212121	213780499	1470309	1059851	267636	48665	94157	0.492952	0.452543	0.262606	13923130	9858080	9857562	4039583	408	348	9883547	9857672	9857214	9857064	3858041	5999023	3858041	2758994	0.5099	2492667	0.7476	0.7665	18.8376	2611688	1786447	4004	97676	4499815	0.3970045435201225	retained	16481720	13923130	0.15523804554379034	0.08647175941993109	0.24509474739286918	2.475469793201195e-5	2.111430117730431e-5	9857064	0.23407999893215028	0.27709581107121745	0.3913985949568756	0.7151282218099808
M300059	38	28.78642673122517	4.373198655596821	Caecum	Positive	MSEB0001	A001aI122A	B03	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	11	A001a	BEST_v32	Custom_IDT8I	positive	12924216	11628504	740436	1931624	144764	100057	27188	6980	10539	1938632400	1697666807	69858187	4174455	3298231	335134	125770	415320	0.46308	0.448373	0.123452	11628504	5891768	5891158	5655729	411	536	5972775	5891357	5890622	5890132	2338864	3551268	2338864	1609364	0.3538	2522562	0.6204999999999999	0.6464	18.9827	2990327	1121493	2439	52425	4166684	0.26915720030604673	retained	12924216	11628504	0.10025459184526164	0.036034777402874314	0.4376071244863131	3.180076841798373e-5	4.14725349684654e-5	5890132	0.18096757281060608	0.20113197707976882	0.3970817631930829	0.6880964434015829
M300060	5	4.773936825478635	2.167258736273008	Caecum	NegativeCollection	MSEB0001	A001aI122Z	B04	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	17	A001a	BEST_v32	Custom_IDT8I	negative	36545236	7404090	681068	27630446	173826	143707	16292	4804	9023	5481785400	1072642253	1923218835	4402932	3842101	177170	91310	292351	0.682494	0.468952	0.847186	7404090	6134430	6133238	1259413	1068	2664	6144677	6133362	6130574	6130026	2456119	3673907	2456119	497290	0.6012	2589885	0.9881	0.9891	16.7884	1179240	983047	2335	55760	2220382	0.44273778115657575	retained	36545236	7404090	0.7973993108157791	0.3508380380961283	0.03446175583597271	2.9224055359773843e-5	7.289595831314374e-5	6130026	0.06720763822677188	0.3317246278745936	0.4006702418554179	0.20246983146989214
M300061	1	1	1	Caecum	NegativeCollection	MSEB0001	A001aI122Z	B09	NA	NA	NA	Lid8_Thermo_AB0866	NA	NA	20	A001a	BEST_v32	Custom_IDT8I	negative	15073916	11310542	988426	4214297	150213	107824	17762	10385	14242	2261087400	1643013926	220794527	4566127	3641915	209792	185061	529359	0.530394	0.479376	0.631307	11310542	9905770	9901984	1392500	3599	4318	9918042	9902171	9897666	9896480	4139124	5757356	4139124	478545	0.6625	2660404	0.9968	0.9971	15.9083	1831669	1270695	4175	80297	3186836	0.39873247321167454	retained	15073916	11310542	0.24966133551493852	0.0976497091620607	0.09237811859904221	2.3875680347429295e-4	2.864550923595435e-4	9896480	0.27458850109022764	0.365952754518749	0.4182420416147964	0.11561504318305033
