SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      	42      	43      	44      	45      	46      	47      	48      	49      	50      	51      	52      	53      	54      	55      	56      	57      	58      	59      	60      	61      	62      	63      	64      	65      	66      	67      	68      	69      	70      	71      	72      	73      	74      	75      	76      	77      	78      	79      	80      	81      	82      	83      	84      	85      	86      	87      	88      	89      	90      	91      	92      	93      	94      	95      	96      	97      	98      	99      	100     	101     	102     	103     	104     	105     	106     	107     	108     	109     	110     	111     	112     	113     	114     	115     	116     	117     	118     	119     	120     	121     	122     	123     	124     	125     	126     	127     	128     	129     	130     	131     	132     	133     	134     	135     	136     	137     	138     	139     	140     	141     	142     	143     	144     	145     	146     	147     	148     	149     	150     	151     	152     	153     	154     	155     	156     	157     	158     	159     	160     	161     	162     	163     	164     	165     	166     	167     	168     	169     	170     	171     	172     	173     	174     	175     	176     	177     	178     	179     	180     	181     	182     	183     	184     	185     	186     	187     	188     	189     	190     	191     	192     	193     	194     	195     	196     	197     	198     
39	1.00000000	0.99805474	0.99796426	0.99864560	0.99782526	0.99787426	0.99722183	0.99821413	0.99855280	0.99803513	0.99862939	0.99792075	0.99861932	0.99820983	0.99774635	0.99836898	0.99787802	0.99808186	0.99807793	0.99804044	0.99781358	0.99860853	0.99813366	0.99801195	0.99850196	0.99858189	0.99736351	0.99868798	0.99771529	0.99954510	0.99741489	0.99782455	0.99824655	0.99864280	0.99856240	0.99761367	0.99985743	0.99982452	0.99576312	0.99990439	0.99993646	0.99992836	0.99989331	0.99990088	0.99998707	0.99994659	1.00000000	0.99986923	0.99982309	0.99979675	0.99973470	0.99994558	0.99994892	0.99994779	0.99989974	0.99995041	0.99990171	0.99991792	0.99998528	0.99993360	0.99994874	0.99995422	0.99980253	0.99994880	0.99986160	0.99994916	0.99985135	0.99975324	0.99992931	0.99949056	0.99985588	0.99987841	0.99910706	0.99848431	0.99821705	0.99894434	0.99875879	0.99853355	0.99853551	0.99801624	0.99826211	0.99863017	0.99858177	0.99820668	0.99791706	0.99852067	0.99808574	0.99875224	0.99813384	0.99774200	0.99982518	0.99849141	0.99858361	0.99850816	0.99841481	0.99868947	0.99850678	0.99849695	0.99885589	0.99869394	0.99844170	0.99898404	0.99831897	NaN	0.99860495	0.99878466	0.99844402	0.99851102	0.99994409	0.99948531	0.99986929	0.99990523	0.99988520	0.99995619	0.99973339	0.99970335	0.99987191	0.99969769	0.99989164	0.99993879	0.99986511	0.99936461	0.99987054	0.99973148	0.99984813	0.99986517	0.99985611	0.99996030	0.99990040	0.99995553	0.99980831	0.99991107	0.99938613	0.99990052	0.99988288	0.99984592	0.99973881	0.99981344	0.99983400	0.99992627	0.99983025	0.99982911	0.99988735	0.99985951	0.99869525	0.99874407	0.99870867	0.99884319	0.99917495	0.99894118	0.99880779	0.99865389	0.99871033	0.99878442	0.99863958	0.99876136	0.99876744	0.99888998	0.99876267	0.99875879	NaN	0.99829733	0.99898565	0.99845350	0.99857897	0.99859911	0.99834204	NaN	0.99859738	0.99875695	0.99883938	0.99887693	0.99892563	0.99891895	0.99864709	0.99867076	0.99890673	0.99873030	0.99873602	0.99865317	0.99773908	0.99879986	0.99897099	0.99882847	0.99864686	0.99576402	0.99892622	0.99906081	0.99852741	0.99881554	0.99882323	0.99893183	0.99899894	0.99892753	0.99891907	0.99872023	0.99876899	0.99889642
40	1.00000000	0.99826920	0.99839461	0.99952930	0.99811119	0.99839973	0.99840963	0.99788189	0.99905127	0.99858648	0.99822944	0.99802166	0.99890167	0.99830824	0.99781102	0.99846423	0.99804401	0.99795538	0.99845195	0.99848366	0.99747014	0.99873704	0.99793160	0.99838752	0.99920589	0.99910420	0.99810517	0.99861294	0.99842906	0.99933708	0.99765134	0.99838233	0.99849731	0.99880254	0.99810791	0.99793750	0.99986053	0.99985033	0.99990439	0.99651802	0.99993050	0.99998289	0.99987608	0.99991763	0.99998093	0.99996096	1.00000000	0.99990678	0.99996638	0.99973774	0.99975765	0.99990720	0.99984759	0.99994850	0.99990064	0.99995768	0.99992442	0.99999279	0.99998587	0.99994320	0.99990767	0.99994862	0.99986780	0.99999398	0.99994814	0.99992180	0.99981195	0.99978393	0.99992716	1.00000000	0.99993879	0.99985403	0.99983537	0.99844772	0.99799329	0.99914128	0.99895400	0.99882734	0.99963903	0.99835211	0.99876404	0.99864775	0.99885362	0.99835545	0.99834347	0.99840975	0.99836749	0.99876261	0.99851429	0.99750650	1.00000000	0.99880105	0.99877846	0.99826723	0.99801958	0.99802405	0.99854684	0.99846202	0.99893361	0.99911696	0.99841803	0.99911863	0.99857199	NaN	0.99862373	0.99863303	0.99834514	0.99865770	0.99992186	0.99966502	0.99992299	0.99988663	0.99992466	0.99988532	0.99990630	0.99978650	0.99964416	0.99967098	0.99994224	0.99994272	0.99993372	0.99959701	0.99990094	0.99979025	0.99986166	0.99984437	0.99990141	0.99994367	0.99994659	0.99993479	0.99990034	0.99994022	1.00000000	0.99998337	0.99989235	0.99981260	1.00000000	0.99976540	0.99986154	0.99986899	0.99983704	0.99992532	0.99986386	0.99991089	0.99872798	0.99861038	0.99866867	0.99871224	0.99916708	0.99880588	0.99859422	0.99865073	0.99834490	0.99883026	0.99866897	0.99855429	0.99871272	0.99868065	0.99874473	0.99882013	NaN	0.99845821	0.99878687	0.99833161	0.99837196	0.99874860	0.99872655	NaN	0.99855679	0.99875504	0.99886060	0.99875426	0.99869627	0.99887490	0.99870592	0.99870312	0.99891257	0.99880600	0.99887896	0.99836725	0.99884790	0.99872112	0.99879235	0.99870688	0.99847144	0.99690831	0.99866569	0.99895984	0.99843824	0.99859667	0.99887031	0.99890685	0.99890399	0.99918127	0.99891931	0.99852443	0.99872512	0.99890345
41	1.00000000	0.99825132	0.99838519	0.99972588	0.99788660	0.99881649	0.99885255	0.99873352	0.99923432	0.99875027	0.99864179	0.99804741	0.99865496	0.99857098	0.99868947	0.99913853	0.99879140	0.99829251	0.99946088	0.99895763	0.99830371	0.99875736	0.99778908	0.99845099	0.99952006	0.99901038	0.99864495	0.99851298	0.99875045	0.99890566	0.99749452	0.99887550	0.99923837	0.99886847	0.99861461	0.99847507	0.99983317	0.99976462	0.99993646	0.99993050	0.99689472	0.99987775	0.99991524	0.99991727	0.99996847	0.99995345	1.00000000	0.99988705	0.99997222	0.99967366	0.99972063	0.99988019	0.99982369	0.99996829	0.99988633	0.99996603	0.99988914	0.99993014	0.99996591	0.99995184	0.99987888	0.99994129	0.99985778	0.99992967	0.99993289	0.99995834	0.99986094	0.99942058	0.99988586	0.99991542	0.99982637	0.99980700	0.99974024	0.99870640	0.99888688	0.99871969	0.99931902	0.99882358	0.99784803	0.99885803	0.99904007	0.99834162	0.99907780	0.99810076	0.99814612	0.99806941	0.99847907	0.99880862	0.99877888	0.99783200	1.00000000	0.99916607	0.99900204	0.99895060	0.99819219	0.99841982	0.99880159	0.99903214	0.99882740	0.99924827	0.99891663	0.99887455	0.99895692	NaN	0.99890387	0.99900764	0.99880672	0.99882090	0.99987745	0.99952763	0.99996257	0.99993896	0.99989492	0.99991232	0.99993581	0.99985087	1.00000000	0.99950296	0.99995863	0.99994701	0.99995720	0.99953705	0.99990416	0.99983990	0.99990773	0.99982840	0.99990135	0.99994367	0.99985260	0.99984676	0.99987108	0.99996662	0.99878049	0.99997306	0.99989378	0.99983156	1.00000000	0.99980193	0.99974483	0.99986535	0.99972022	0.99995506	0.99984604	0.99991107	0.99882710	0.99883932	0.99879497	0.99866748	0.99913174	0.99893171	0.99876976	0.99893141	0.99847931	0.99878246	0.99885291	0.99881864	0.99885523	0.99872786	0.99897796	0.99891120	NaN	0.99805200	0.99891722	0.99843639	0.99884397	0.99880207	0.99872583	NaN	0.99897128	0.99862701	0.99890625	0.99853110	0.99873388	0.99901181	0.99843746	0.99866068	0.99873275	0.99885160	0.99867207	0.99871176	1.00000000	0.99873203	0.99912667	0.99864846	0.99843186	1.00000000	0.99873352	0.99909127	0.99842364	0.99874949	0.99883193	0.99913067	0.99854314	0.99944371	0.99900705	0.99833047	0.99850935	0.99899000
42	1.00000000	0.99831134	0.99806595	0.99866986	0.99750221	0.99829024	0.99798638	0.99811918	0.99892175	0.99788374	0.99847877	0.99766129	0.99868584	0.99826270	0.99788678	0.99861377	0.99804145	0.99808860	0.99859458	0.99830103	0.99732733	0.99890387	0.99790478	0.99779546	0.99870002	0.99916774	0.99776530	0.99857229	0.99821323	0.99939615	0.99742073	0.99845427	0.99848151	0.99870294	0.99805164	0.99731779	0.99995881	0.99994582	0.99992836	0.99998289	0.99987775	0.99643469	0.99989045	0.99995792	0.99997938	0.99996305	1.00000000	0.99995679	0.99990833	0.99977297	0.99973619	0.99996024	0.99993622	0.99996585	0.99991131	0.99994057	0.99993253	0.99997634	0.99999255	0.99996138	0.99999338	0.99994516	0.99984932	1.00000000	0.99995005	0.99994254	0.99987197	0.99981618	0.99994409	0.99988258	0.99996173	0.99993718	0.99898762	0.99845588	0.99824518	0.99889368	0.99864101	0.99884409	0.99896383	0.99802357	0.99729460	0.99879968	0.99856621	0.99832457	0.99837172	0.99861354	0.99823087	0.99843907	0.99849379	0.99748874	1.00000000	0.99873149	0.99872911	0.99850792	0.99835598	0.99855936	0.99851358	0.99859810	0.99898899	0.99888450	0.99861223	0.99908483	0.99813908	NaN	0.99880052	0.99853867	0.99832463	0.99865431	0.99991709	0.99958849	0.99990916	0.99985808	0.99991906	0.99994320	0.99990577	0.99943119	0.99979508	0.99972951	0.99988669	0.99997139	0.99991536	0.99963075	0.99991864	0.99978733	0.99984723	0.99983931	0.99991447	0.99995846	0.99997509	0.99995428	0.99994034	0.99997073	1.00000000	0.99996465	0.99990118	0.99986839	1.00000000	0.99987203	0.99985939	0.99991268	0.99989867	0.99993461	0.99993092	0.99993432	0.99899542	0.99884731	0.99874264	0.99887979	0.99925768	0.99902481	0.99895287	0.99879038	0.99863809	0.99887615	0.99875110	0.99882269	0.99889338	0.99886549	0.99879366	0.99897367	NaN	0.99850208	0.99890363	0.99862313	0.99843383	0.99874240	0.99833232	NaN	0.99881303	0.99884719	0.99898738	0.99883235	0.99881303	0.99906534	0.99877006	0.99895418	0.99888879	0.99891078	0.99879593	0.99865276	0.99725938	0.99862230	0.99906725	0.99894512	0.99859214	0.99797088	0.99872190	0.99902868	0.99847537	0.99880767	0.99889076	0.99914688	0.99894285	0.99924058	0.99892771	0.99857509	0.99892175	0.99885613
43	1.00000000	0.99785089	0.99795812	0.99951053	0.99737692	0.99688798	0.99719781	0.99790120	0.99826479	0.99789536	0.99836427	0.99790597	0.99826699	0.99770218	0.99756497	0.99842423	0.99768692	0.99768019	0.99798018	0.99763268	0.99722886	0.99853486	0.99732792	0.99764073	0.99789351	0.99859756	0.99739754	0.99818856	0.99802899	0.99952799	0.99740708	0.99833745	0.99777597	0.99854267	0.99798024	0.99734277	0.99980086	0.99978536	0.99989331	0.99987608	0.99991524	0.99989045	0.99609625	0.99986953	0.99989069	0.99990934	1.00000000	0.99986845	0.99989903	0.99977171	0.99970740	0.99987763	0.99981838	0.99987072	0.99992317	0.99987662	0.99988580	0.99983370	0.99996281	0.99987566	0.99986547	0.99993724	0.99984533	0.99993497	0.99988484	0.99990040	0.99971789	0.99990004	0.99990857	1.00000000	0.99986488	0.99988914	0.99954206	0.99809307	0.99826837	0.99899417	0.99837095	0.99860215	0.99869961	0.99813545	0.99791217	0.99840879	0.99868226	0.99833018	0.99786717	0.99850756	0.99776757	0.99852222	0.99819207	0.99684542	1.00000000	0.99863428	0.99835986	0.99798554	0.99805868	0.99812061	0.99797815	0.99837983	0.99864173	0.99861944	0.99820876	0.99881780	0.99847424	NaN	0.99824500	0.99858397	0.99814254	0.99851495	0.99996620	0.99970645	0.99989283	0.99988782	0.99987245	0.99989343	0.99970424	0.99970096	0.99973440	0.99975568	0.99985719	0.99988091	0.99996674	0.99944681	0.99988317	0.99979359	0.99986798	0.99987173	0.99990213	0.99995399	0.99991274	0.99991661	0.99986035	0.99994373	0.99947059	0.99980789	0.99988484	0.99979061	0.99974835	0.99982524	0.99990559	0.99994427	0.99995542	0.99992490	0.99986792	0.99978012	0.99852312	0.99848896	0.99836129	0.99852121	0.99907571	0.99885207	0.99863297	0.99863708	0.99829662	0.99876374	0.99878377	0.99838459	0.99858564	0.99854577	0.99846309	0.99840063	NaN	0.99833554	0.99885607	0.99829823	0.99848533	0.99856973	0.99853623	NaN	0.99831587	0.99859762	0.99873185	0.99887663	0.99847168	0.99879885	0.99840641	0.99870574	0.99875391	0.99864441	0.99854422	0.99833596	0.99807340	0.99869555	0.99879742	0.99851918	0.99852061	0.99648368	0.99891269	0.99883437	0.99832040	0.99861538	0.99858958	0.99890232	0.99886239	0.99913847	0.99888349	0.99833614	0.99856591	0.99865550
44	1.00000000	0.99833441	0.99867898	0.99977434	0.99827492	0.99824065	0.99852449	0.99853021	0.99896139	0.99844688	0.99883425	0.99865353	0.99895585	0.99836665	0.99828553	0.99826342	0.99810463	0.99835390	0.99819827	0.99842322	0.99876690	0.99898189	0.99789327	0.99844903	0.99897856	0.99892294	0.99840993	0.99882978	0.99838823	0.99963468	0.99835426	0.99896538	0.99847668	0.99896818	0.99838394	0.99802607	0.99992144	0.99981558	0.99990088	0.99991763	0.99991727	0.99995792	0.99986953	0.99654037	0.99995953	0.99992859	1.00000000	0.99991733	0.99987465	0.99979413	0.99978977	0.99994516	0.99979633	0.99994576	0.99990183	0.99991453	0.99996763	0.99991894	0.99997818	0.99984926	0.99996716	0.99994731	0.99986118	0.99998742	0.99994016	0.99997950	0.99988782	0.99983937	0.99992234	0.99953848	0.99997294	0.99996948	0.99920869	0.99862009	0.99861455	0.99883473	0.99902046	0.99913341	0.99964070	0.99840289	0.99825716	0.99901992	0.99905789	0.99862731	0.99887711	0.99882066	0.99841422	0.99889570	0.99817920	0.99817395	1.00000000	0.99886853	0.99877757	0.99889439	0.99856782	0.99867660	0.99869031	0.99893564	0.99917996	0.99895275	0.99863124	0.99982733	0.99863505	NaN	0.99909264	0.99920934	0.99874932	0.99875855	0.99994761	0.99961221	0.99989969	0.99994677	0.99992359	0.99992025	0.99980968	0.99984586	0.99941152	0.99969566	0.99991757	0.99995601	0.99995154	0.99945956	0.99991107	0.99984932	0.99985296	0.99985856	0.99990451	0.99994040	0.99994761	0.99994230	0.99984688	0.99994409	0.99948746	0.99981540	0.99993461	0.99989027	1.00000000	0.99980366	0.99988252	0.99993050	0.99984926	0.99993807	0.99991345	0.99995965	0.99883610	0.99902666	0.99896097	0.99907827	0.99920952	0.99912918	0.99910235	0.99911493	0.99893314	0.99885845	0.99895895	0.99881011	0.99917042	0.99905711	0.99892765	0.99897039	NaN	0.99855131	0.99915373	0.99884427	0.99873698	0.99889624	0.99862331	NaN	0.99906892	0.99896264	0.99901217	0.99888265	0.99903339	0.99918377	0.99897838	0.99908406	0.99905592	0.99901187	0.99921030	0.99897242	0.99821931	0.99883223	0.99927253	0.99899906	0.99896580	0.99768859	0.99911982	0.99917608	0.99862164	0.99886507	0.99895555	0.99918956	0.99922192	0.99927890	0.99922168	0.99885756	0.99915785	0.99911618
45	1.00000000	0.99790472	0.99775720	0.99915612	0.99736845	0.99829423	0.99759656	0.99768013	0.99853164	0.99736774	0.99806279	0.99730808	0.99851227	0.99780941	0.99782884	0.99804837	0.99833715	0.99746782	0.99826008	0.99772394	0.99621725	0.99881148	0.99744070	0.99744219	0.99848932	0.99882728	0.99701363	0.99833590	0.99680018	0.99969178	0.99748152	0.99761730	0.99764520	0.99834210	0.99751526	0.99644840	0.99991781	0.99979407	0.99998707	0.99998093	0.99996847	0.99997938	0.99989069	0.99995953	0.99648309	0.99997318	1.00000000	0.99995947	0.99990577	0.99974984	0.99973679	0.99998754	1.00000000	0.99997729	0.99992478	0.99997586	0.99993980	0.99997449	0.99999183	0.99995780	0.99999255	0.99996579	0.99985492	0.99998546	0.99995881	0.99996471	0.99982411	0.99984485	0.99998641	0.99966037	0.99996853	0.99994433	0.99963784	0.99794686	0.99757826	0.99856120	0.99841160	0.99848318	0.99847984	0.99775171	0.99784887	0.99825931	0.99816382	0.99772793	0.99773848	0.99832696	0.99755841	0.99826503	0.99805444	0.99677914	1.00000000	0.99837452	0.99788976	0.99836206	0.99775779	0.99806517	0.99794030	0.99806833	0.99862355	0.99866885	0.99790686	0.99874771	0.99790490	NaN	0.99852836	0.99915576	0.99797851	0.99812424	0.99997312	0.99958658	0.99992508	0.99993825	0.99991548	0.99998289	0.99993080	0.99983281	0.99956161	0.99976355	0.99998206	0.99997491	0.99996263	0.99961674	0.99996227	0.99981606	0.99989629	0.99988115	0.99995011	0.99995899	0.99997205	0.99998540	0.99985719	0.99996787	1.00000000	0.99998111	0.99994504	0.99985975	0.99976057	0.99986523	0.99991035	0.99995488	0.99988741	0.99992937	0.99993503	1.00000000	0.99837583	0.99831337	0.99843389	0.99849409	0.99892229	0.99851102	0.99864095	0.99865216	0.99834114	0.99844229	0.99863803	0.99846572	0.99861014	0.99861068	0.99837953	0.99868500	NaN	0.99799603	0.99883682	0.99825972	0.99839723	0.99820870	0.99810898	NaN	0.99829507	0.99854499	0.99841803	0.99845517	0.99852109	0.99873406	0.99820542	0.99877930	0.99857765	0.99849308	0.99812317	0.99838912	0.99674416	0.99817991	0.99892437	0.99855357	0.99833095	0.99706036	0.99866861	0.99879199	0.99789131	0.99842268	0.99852610	0.99864042	0.99879330	0.99880600	0.99864215	0.99827528	0.99856395	0.99857122
46	1.00000000	0.99836349	0.99808538	0.99929261	0.99852467	0.99759924	0.99848950	0.99830329	0.99894053	0.99842399	0.99873817	0.99807394	0.99849862	0.99828374	0.99835557	0.99836767	0.99827653	0.99795669	0.99845803	0.99809289	0.99747300	0.99871165	0.99801546	0.99802572	0.99849385	0.99895090	0.99784374	0.99841636	0.99775070	0.99965811	0.99779099	0.99800807	0.99843407	0.99879193	0.99835688	0.99751431	0.99987918	0.99982959	0.99994659	0.99996096	0.99995345	0.99996305	0.99990934	0.99992859	0.99997318	0.99657679	1.00000000	0.99993938	0.99996954	0.99979591	0.99980575	0.99993277	0.99991959	0.99996567	0.99989986	0.99994278	0.99993396	0.99995357	0.99997014	0.99992210	0.99995387	0.99994570	0.99989849	0.99998033	0.99993819	0.99993688	0.99988317	0.99982631	0.99995172	1.00000000	0.99996388	0.99990708	0.99967253	0.99853742	0.99846530	0.99884111	0.99888301	0.99873865	0.99934655	0.99871808	0.99879354	0.99863303	0.99888915	0.99853331	0.99826151	0.99864995	0.99815971	0.99897897	0.99842215	0.99731570	1.00000000	0.99873382	0.99838114	0.99832207	0.99815565	0.99853218	0.99844652	0.99860454	0.99897403	0.99910474	0.99841493	0.99882108	0.99852896	NaN	0.99862671	0.99903917	0.99855566	0.99854916	0.99994731	0.99971300	0.99996740	0.99988884	0.99993402	0.99996978	0.99988788	0.99975109	0.99973530	0.99984032	0.99996793	0.99996585	0.99996144	0.99972838	0.99993843	0.99984598	0.99991852	0.99986869	0.99997324	0.99995869	0.99996591	0.99993461	0.99992806	0.99996400	0.99944288	0.99996394	0.99990177	0.99982679	1.00000000	0.99981415	0.99987996	0.99991810	0.99991947	0.99995458	0.99992162	0.99997538	0.99875069	0.99889237	0.99882901	0.99888939	0.99921334	0.99906260	0.99890119	0.99900001	0.99851215	0.99896306	0.99884903	0.99883938	0.99900246	0.99876708	0.99875027	0.99870235	NaN	0.99853688	0.99894428	0.99863470	0.99852359	0.99890214	0.99858224	NaN	0.99849898	0.99879873	0.99897867	0.99884933	0.99876565	0.99910706	0.99865156	0.99883717	0.99906188	0.99887323	0.99884921	0.99870956	0.99856484	0.99886584	0.99903113	0.99867600	0.99882734	0.99753881	0.99901611	0.99903613	0.99852055	0.99892801	0.99871218	0.99910259	0.99905282	0.99923283	0.99896759	0.99878412	0.99894649	0.99888617
47	NaN	1.00000000	NaN	NaN	NaN	NaN	NaN	1.00000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.00000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	NaN	NaN	NaN	NaN	NaN	NaN	1.00000000	1.00000000	NaN	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	1.00000000	NaN	NaN	NaN	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	NaN	NaN	1.00000000	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	NaN	1.00000000	1.00000000	NaN	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	NaN	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	NaN	1.00000000	1.00000000
48	1.00000000	0.99813843	0.99831009	0.99949056	0.99772197	0.99855012	0.99795520	0.99784088	0.99840873	0.99794245	0.99859613	0.99782348	0.99867451	0.99805450	0.99754858	0.99820054	0.99766737	0.99824810	0.99783021	0.99748087	0.99753034	0.99846298	0.99746317	0.99804211	0.99837476	0.99842292	0.99711829	0.99845672	0.99751735	0.99943542	0.99767131	0.99832469	0.99830985	0.99877369	0.99790967	0.99724168	0.99989879	0.99989432	0.99986923	0.99990678	0.99988705	0.99995679	0.99986845	0.99991733	0.99995947	0.99993938	1.00000000	0.99642390	0.99980706	0.99983829	0.99983710	0.99987924	0.99992180	0.99997234	0.99995548	0.99990469	0.99991995	0.99993896	0.99995428	0.99994642	0.99994051	0.99989724	0.99985141	0.99996072	0.99992639	0.99992263	0.99985021	0.99993587	0.99998200	0.99964023	0.99990648	0.99993151	0.99911648	0.99810559	0.99815416	0.99885970	0.99853951	0.99877203	0.99968004	0.99796480	0.99789596	0.99878210	0.99838889	0.99813139	0.99844164	0.99845201	0.99799848	0.99840671	0.99772835	0.99720109	1.00000000	0.99861985	0.99819589	0.99866199	0.99797177	0.99831188	0.99847347	0.99850857	0.99891496	0.99887359	0.99842149	0.99925941	0.99827862	NaN	0.99873686	0.99897057	0.99846369	0.99863040	0.99991894	0.99965483	0.99984175	0.99993110	0.99989647	0.99992985	0.99985713	0.99992132	0.99953389	0.99966103	0.99987203	0.99996632	0.99985778	0.99944311	0.99988675	0.99973452	0.99990880	0.99992371	0.99990094	0.99991316	0.99992800	0.99992841	0.99987072	0.99993742	1.00000000	0.99982655	0.99990398	0.99988329	1.00000000	0.99988860	0.99986142	0.99992484	0.99990124	0.99989414	0.99989444	0.99988109	0.99853903	0.99871999	0.99871236	0.99862486	0.99903065	0.99887544	0.99886662	0.99869788	0.99848878	0.99860448	0.99828297	0.99867147	0.99903202	0.99861985	0.99851882	0.99877167	NaN	0.99822658	0.99897563	0.99853241	0.99851137	0.99864733	0.99788505	NaN	0.99853367	0.99861509	0.99881589	0.99858713	0.99864453	0.99906319	0.99851072	0.99886173	0.99884498	0.99862552	0.99876070	0.99851012	0.99762785	0.99839354	0.99900532	0.99869317	0.99869585	1.00000000	0.99864453	0.99888486	0.99838072	0.99847138	0.99884695	0.99900258	0.99897903	0.99898791	0.99895316	0.99824518	0.99861389	0.99885988
49	1.00000000	0.99776226	0.99810839	0.99936974	0.99725050	0.99803662	0.99737978	0.99782628	0.99869382	0.99763411	0.99791771	0.99698615	0.99862665	0.99783754	0.99735183	0.99806589	0.99787152	0.99765950	0.99782348	0.99779278	0.99730814	0.99821991	0.99736935	0.99779010	0.99827677	0.99844384	0.99728423	0.99814439	0.99759454	0.99898523	0.99673200	0.99823225	0.99806464	0.99839461	0.99789536	0.99704778	0.99989533	0.99992323	0.99982309	0.99996638	0.99997222	0.99990833	0.99989903	0.99987465	0.99990577	0.99996954	1.00000000	0.99980706	0.99652570	0.99980259	0.99977016	0.99990815	0.99973500	0.99990696	0.99990088	0.99990672	0.99997389	0.99986660	0.99997789	0.99986488	0.99987537	0.99996865	0.99977690	0.99998730	0.99990380	0.99991298	0.99980932	0.99985760	0.99995285	1.00000000	0.99986565	0.99990273	0.99938673	0.99783432	0.99846858	0.99856919	0.99834692	0.99847865	0.99910772	0.99809748	0.99826568	0.99781972	0.99873775	0.99768513	0.99744719	0.99778426	0.99741715	0.99816430	0.99779940	0.99699724	0.99988216	0.99814129	0.99834383	0.99801618	0.99773902	0.99832827	0.99775833	0.99845248	0.99859631	0.99823946	0.99817586	0.99898738	0.99829960	NaN	0.99838513	0.99827123	0.99806899	0.99809319	0.99995714	0.99960756	0.99991679	0.99997205	0.99992591	0.99989098	0.99979317	0.99949855	0.99968261	0.99976027	0.99987423	0.99994391	0.99994582	0.99986660	0.99994975	0.99991173	0.99982053	0.99987245	0.99991852	0.99992442	0.99992943	0.99995029	0.99994355	0.99997193	1.00000000	0.99991441	0.99992871	0.99985975	1.00000000	0.99984121	0.99987060	0.99992609	0.99988884	0.99996054	0.99994260	0.99984574	0.99824244	0.99819785	0.99806035	0.99848646	0.99882126	0.99850988	0.99848276	0.99844879	0.99851578	0.99834323	0.99839836	0.99814242	0.99846804	0.99823266	0.99827498	0.99844217	NaN	0.99802786	0.99869239	0.99817729	0.99835956	0.99850172	0.99841362	NaN	0.99826378	0.99829614	0.99858814	0.99842054	0.99845827	0.99866706	0.99831188	0.99862170	0.99863601	0.99854213	0.99874020	0.99822158	0.99906999	0.99852574	0.99869585	0.99848419	0.99841177	0.99775171	0.99850607	0.99880379	0.99788761	0.99844891	0.99867266	0.99844670	0.99862546	0.99888450	0.99870920	0.99795979	0.99826586	0.99867940
